Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;text_clean
14.0;339558700970815488;Science sucks.;0;0.0;0.0;0.0;['science', 'suck']
585.0;829033187225509888;#FedEx STOP TRANSPORTING DOLPHINS Without air carriers the dolphin trade would die! #OpSeaWorld https://t.co/XOXNH6kPFT;0;0.0;0.0;0.0;['HASHTAG', 'stop', 'transport', 'dolphin', 'air', 'carrier', 'dolphin', 'trade', 'die', 'HASHTAG', 'url']
942.0;1106858483935109120;Currently in Queensland and there seems to be a fair bit of support for the terrorist and Anning. One bloke said there should be more of it. What the fuck is wrong with this place?;0;0.0;0.0;0.0;['queensland', 'fair', 'bit', 'support', 'terrorist', 'anne', 'bloke', 'say', 'fuck', 'wrong', 'place']
123.0;461347905081597952;Missouri Senate passes sales tax increase for roads ..BreakingNews KansasCity http://t.co/wJDUA338uL;0;0.0;0.0;0.0;['missouri', 'senate', 'pass', 'sale', 'tax', 'increase', 'road', 'breakingnew', 'kansascity', 'url']
1222.0;1315325117828927489;Congratulations to Sir Seewoosagur Ramgoolam International Airport in Mauritius on becoming #AHAaccredited! The programme promotes the recognition of professional excellence in maintaining safe hygienic facilities. Learn more: https://t.co/BFyIAtSuPi @GroupeADP @ACI_Africa https://t.co/8mtCynppWf;0;0.0;0.0;0.0;['congratulation', 'sir', 'seewoosagur', 'ramgoolam', 'international', 'airport', 'mauritius', 'HASHTAG', 'programme', 'promote', 'recognition', 'professional', 'excellence', 'maintain', 'safe', 'hygienic', 'facility', 'learn', 'url', 'USER', 'USER', 'url']
490.0;752633397554581504;Bizarre #May becomes PM on the say of #Tory MPs but not members #Corbyn 'un-electable' as PM despite widespread support of members;0;0.0;0.0;0.0;['bizarre', 'HASHTAG', 'HASHTAG', 'member', 'HASHTAG', 'unelectable', 'widespread', 'support', 'member']
226.0;550993408467038208;#Florida courthouses stop all weddings to avoid performing #gay ceremonies http://t.co/CCn9enkHF9 #gaymarriage #gayrights;0;0.0;0.0;0.0;['HASHTAG', 'courthouse', 'stop', 'wedding', 'avoid', 'perform', 'HASHTAG', 'ceremony', 'url', 'HASHTAG', 'HASHTAG']
434.0;713558291666698243;Sweep Leads to 5 Arrests, a Foiled Plot and a Paris-Brussels Connection: Najim Laachraoui, 24, who blew himsel... https://t.co/RFlxw2VteF;0;0.0;0.0;0.0;['sweep', 'lead', 'arrest', 'foiled', 'plot', 'parisbrussel', 'connection', 'najim', 'laachraoui', 'blow', 'himsel', 'url']
651.0;879660771197767680;@martine95000 @C4CAnimals @argentomaris1 @RoughGuides Souless demons 😈 STOP THIS TORTURE #China #StopYuLinForever 💔;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'USER', 'souless', 'demon', 'stop', 'torture', 'HASHTAG', 'HASHTAG']
205.0;527394348573655041;Is #Ebola being discussed at school? Use this blog to promote #FactsNotFear http://t.co/mcQ9JFG1wa 2 more blogs out this week @wellcometrust;0;0.0;0.0;0.0;['HASHTAG', 'discuss', 'school', 'use', 'blog', 'promote', 'HASHTAG', 'url', 'blog', 'week', 'USER']
1145.0;1259852412258574336;@G_R_Fan @PokemonGoApp Stop hoarding so much and throw some shit away.;0;0.0;0.0;0.0;['USER', 'USER', 'stop', 'hoard', 'throw', 'shit']
1125.0;1244346345571463172;#صحافی_مانگے_لفافہ Hija Kamran, an official of Media Matters for Democracy, said that the currents laws, including the Prevention of Electronic Crimes Act, are a threat to journalists.;0;0.0;0.0;0.0;['HASHTAG', 'hija', 'kamran', 'official', 'medium', 'matter', 'democracy', 'say', 'current', 'law', 'include', 'prevention', 'electronic', 'crime', 'act', 'threat', 'journalist']
1167.0;1276926889504976896;“In their haste to silence Georgians’ demand for police accountability, the state Legislature has produced a severely flawed bill that may substantially reduce penalties for deliberately killing a police officer,” @andreayoungATL said. #gapol https://t.co/nDocVRSsxj #gapol;0;0.0;0.0;0.0;['haste', 'silence', 'georgian', 'demand', 'police', 'accountability', 'state', 'legislature', 'produce', 'flawed', 'bill', 'reduce', 'penalty', 'kill', 'police', 'officer', 'USER', 'say', 'HASHTAG', 'url', 'HASHTAG']
676.0;896277923522633728;Is it wrong that being able to eat as many gummy worms as I want seems to me on par with curing cancer at the moment? https://t.co/C9dpsIFy0B;0;0.0;0.0;0.0;['wrong', 'able', 'eat', 'gummy', 'worm', 'want', 'par', 'cure', 'cancer', 'moment', 'url']
73.0;409122595947020288;"Who Is Cindy Starfall Promote Cindy Starfall http://t.co/ataFNzowgo another fan vote for @CindyStarfall ;-)";0;0.0;0.0;0.0;['cindy', 'starfall', 'promote', 'cindy', 'starfall', 'url', 'fan', 'vote', 'USER']
978.0;1136378956544905216;#nltraffic #ducks Encountered this brief traffic stop on the CBS bypass road this evening! Big shout out to the wonderful police officer! 😃❤️👍 https://t.co/WKVrCf1PkU;0;0.0;0.0;0.0;['HASHTAG', 'HASHTAG', 'encounter', 'brief', 'traffic', 'stop', 'cbs', 'bypass', 'road', 'evening', 'big', 'shout', 'wonderful', 'police', 'officer', 'url']
168.0;496661452892430336;U.S. Attorney/DEA to announce results of invest. into the distribution of performance enhancing drugs to minors/athletes at 12:30 in Miami;0;0.0;0.0;0.0;['attorneydea', 'announce', 'result', 'invest', 'distribution', 'performance', 'enhance', 'drug', 'minorsathlete', 'miami']
1217.0;1312094356002742274;@SpeakerPelosi @RandPaul @senatemajldr @SenatorRomney @TeamPelosi @McConnellsNeck @ScottforFlorida please pass Payroll Support Program ExtensionAct HR 8504 NOW. We have been furloughed and we need our jobs. We are essential workers! 🙏🏼✈️💙‼️;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'USER', 'USER', 'USER', 'USER', 'pass', 'payroll', 'support', 'program', 'extensionact', 'furlough', 'need', 'job', 'essential', 'worker']
94.0;431030192312967168;Floral Hall Wedding Fayre Sunday Mar 23rd - All proceeds on door to go to @DougieMacstoke - Please come along and support #tunstall #stoke;0;0.0;0.0;0.0;['floral', 'hall', 'wedding', 'fayre', 'sunday', 'mar', '23rd', 'proceed', 'door', 'USER', 'come', 'support', 'HASHTAG', 'HASHTAG']
337.0;638692179838377984;Black men should stop having sex with black hookers http://t.co/oGo8lFyNta;0;0.0;0.0;0.0;['black', 'man', 'stop', 'have', 'sex', 'black', 'hooker', 'url']
406.0;694126869772423168;@CapitalOfficial @Harry_Styles @KendallJenner maybe cause there wasn't any romance to begin with just old friends hanging out;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'cause', 'romance', 'begin', 'old', 'friend', 'hang']
1227.0;1318601063210123270;Pro-tip to white politicians: don't diminish BIPOC women's working-class experience. Just don't.;0;0.0;0.0;0.0;['protip', 'white', 'politician', 'diminish', 'bipoc', 'women', 'workingclass', 'experience']
928.0;1096821501859373056;gonna go live and chill with some marbles on stream in 15, make sure to stop by and watch ur marble winnnn;0;0.0;0.0;0.0;['chill', 'marble', 'stream', 'sure', 'stop', 'watch', 'marble', 'winnnn']
755.0;949254176651046912;Former salesman accused of lying to FBI, IRS agents.Robert DeGoria is accused of trying to mislead investigators looking into an ongoing Lower Southampton corruption probe. https://t.co/ot3GJQp5wi;0;0.0;0.0;0.0;['salesman', 'accuse', 'lie', 'fbi', 'irs', 'agentsrobert', 'degoria', 'accuse', 'try', 'mislead', 'investigator', 'look', 'ongoing', 'low', 'southampton', 'corruption', 'probe', 'url']
45.0;375694265692594176;Please read this request and support this wonderful charity. Continue to pray for Helen Wade and Michelle... http://t.co/WIMFrbPfpA;0;0.0;0.0;0.0;['read', 'request', 'support', 'wonderful', 'charity', 'continue', 'pray', 'helen', 'wade', 'michelle', 'url']
1025.0;1168433176265539584;It seems Boris Johnson will stop at nothing to implement his anti-democratic shutdown of parliament and force a disastrous No Deal on the British people. Today, the @LibDems continue to work with other parties on emergency legislation to stop this authoritarian power grab. https://t.co/V0uZSaN9sa;0;0.0;0.0;0.0;['boris', 'johnson', 'stop', 'implement', 'antidemocratic', 'shutdown', 'parliament', 'force', 'disastrous', 'deal', 'british', 'people', 'today', 'USER', 'continue', 'work', 'party', 'emergency', 'legislation', 'stop', 'authoritarian', 'power', 'grab', 'url']
412.0;698631183782060032;Mesut Özil has rejected a new contract at #Arsenal and is ready to quit for Barcelona, claim reports in Spain. https://t.co/S1Mu9aRY8N;0;0.0;0.0;0.0;['mesut', 'ozil', 'reject', 'new', 'contract', 'HASHTAG', 'ready', 'quit', 'barcelona', 'claim', 'report', 'spain', 'url']
845.0;1025507467176931328;DEAR BLACK COMMUNITY: Stop giving @PastorDScott and other evangelicals a hard time for meeting with @realDonaldTrump! We should be thanking them. This dialogue, something @BarackObama didn’t offer, is important. @POTUS cares about us and wants to help, no matter the cost.;0;0.0;0.0;0.0;['dear', 'black', 'community', 'stop', 'give', 'USER', 'evangelical', 'hard', 'time', 'meet', 'USER', 'thank', 'dialogue', 'USER', 'offer', 'important', 'USER', 'care', 'want', 'help', 'cost']
994.0;1148123355297529856;Why would the #USWNT deserve equal pay with men when they can be beaten by an under 15s boys team? Pay on ability, reward on performance, promote on merit. 15 year old boys are more able than this team Facts don’t care about your feelings. https://t.co/iY4jziil1Z;0;0.0;0.0;0.0;['HASHTAG', 'deserve', 'equal', 'pay', 'man', 'beat', 'boy', 'team', 'pay', 'ability', 'reward', 'performance', 'promote', 'merit', 'year', 'old', 'boy', 'able', 'team', 'fact', 'care', 'feeling', 'url']
524.0;783315619806576640;#BREAKING: Gas leak leads to explosion in northern New Jersey https://t.co/rHoe12K0iz https://t.co/iBIfZN7GdV;0;0.0;0.0;0.0;['HASHTAG', 'gas', 'leak', 'lead', 'explosion', 'northern', 'new', 'jersey', 'url', 'url']
171.0;497168934798630913;“@jomonery1: @lynseybarry @JennyTandy lovely night again ladies!” Gotta stop the espresso martinis though!;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'lovely', 'night', 'lady', 'get', 'stop', 'espresso', 'martini']
136.0;470338351090778112;Selector Infected WIXOSS Causes Sharp Decline in Card Sales http://t.co/mVqmEU9IxQ;0;0.0;0.0;0.0;['selector', 'infect', 'wixoss', 'cause', 'sharp', 'decline', 'card', 'sale', 'url']
87.0;426482774065688576;Microsoft Says Product Demand Remains High, Reports Record $24.52 Billion Revenue For FY14 Q2 http://t.co/YmxCGR2I9L;0;0.0;0.0;0.0;['microsoft', 'say', 'product', 'demand', 'remain', 'high', 'report', 'record', 'revenue', 'fy14', 'url']
726.0;928389925980033024;https://t.co/LqI9wCxuha Corey Feldman reports child abuse claims to police: He has long alleged… https://t.co/bKSx6PIXQ5;0;0.0;0.0;0.0;['url', 'corey', 'feldman', 'report', 'child', 'abuse', 'claim', 'police', 'allege', 'url']
1251.0;1338948018272415744;#somali: mediation with jihadists and dozo hunters to stop the violence by axadle https://t.co/QEU8Fdc54X https://t.co/Gg6R1KYpt3;0;0.0;0.0;0.0;['HASHTAG', 'mediation', 'jihadist', 'dozo', 'hunter', 'stop', 'violence', 'axadle', 'url', 'url']
1003.0;1153715519796781057;Right wing Fascist group supports rightwing fascist.. surprise, surprise https://t.co/akTEJcgchK;0;0.0;0.0;0.0;['right', 'wing', 'fascist', 'group', 'support', 'rightwe', 'fascist', 'surprise', 'surprise', 'url']
311.0;622292275037622272;Magic!!!!😂😂 #weirdwater #science #how? http://t.co/DIz4iBDau1 http://t.co/yUdQFDaHpw;0;0.0;0.0;0.0;['magic', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'url', 'url']
876.0;1048362979693973504;Friday night lights at the park. Come celebrate senior night and support Rio Elementary PTO at the concession stand. #rioschools @ Rio Middle/High School https://t.co/wDaxrvh1Ht;0;0.0;0.0;0.0;['friday', 'night', 'light', 'park', 'come', 'celebrate', 'senior', 'night', 'support', 'rio', 'elementary', 'pto', 'concession', 'stand', 'HASHTAG', 'rio', 'middlehigh', 'school', 'url']
1050.0;1192964812575322117;"JFC. I oppose the system of judicial elections in general. But the rule can't be ""we'll stop having elections just because voters elected Democrats."" https://t.co/LJeaB7SqV4";0;0.0;0.0;0.0;['jfc', 'oppose', 'system', 'judicial', 'election', 'general', 'rule', 'stop', 'have', 'election', 'voter', 'elect', 'democrats', 'url']
694.0;909231305820299264;SOMEONE OPTION JENNA'S ROUND THE TWIST ORAL HISTORY FOR A BOOK *IMMEDIATELY* https://t.co/e6eVDSVFVe;0;0.0;0.0;0.0;['option', 'jenna', 'round', 'twist', 'oral', 'history', 'book', 'url']
999.0;1149679630833672192;😢😢 Willy Wonka star Denise Nickerson taken off life support https://t.co/1aA3jXPuXy;0;0.0;0.0;0.0;['wonka', 'star', 'denise', 'nickerson', 'take', 'life', 'support', 'url']
216.0;535561128215347200;What if people treated physical illness like mental illness? http://t.co/QXS9fBP25P;0;0.0;0.0;0.0;['people', 'treat', 'physical', 'illness', 'mental', 'illness', 'url']
1194.0;1297828882557497344;wishing others badluck is clearly inhumane act what's wrong with asking support from OT4 about Lisa's issues too? they should always put in mind that being an ot4 is not just a word, it's an obligation to protect and defend the 4 of them. U ABSOLUTELY LOSS UR HUMANITY FOR KPOP! https://t.co/9FRc28c9qN;0;0.0;0.0;0.0;['wish', 'badluck', 'inhumane', 'act', 'wrong', 'ask', 'support', 'ot4', 'lisas', 'issue', 'mind', 'ot4', 'word', 'obligation', 'protect', 'defend', 'loss', 'humanity', 'kpop', 'url']
980.0;1138860977716379648;A total of $1754 was raised by the #AOCC2019 assembly to support Pikangikum. Miigwech for your support! @ChiefsofOntario @ORCRoseAnne @ECAlertezON55 https://t.co/O4WsRFxduA;0;0.0;0.0;0.0;['total', 'raise', 'HASHTAG', 'assembly', 'support', 'pikangikum', 'miigwech', 'support', 'user', 'USER', 'USER', 'url']
32.0;361218917303193600;Teach children to treat animals responsibly do not teach captivity! Join us http://t.co/UR15gQPatU #FreeAllCetacea via @FreeAllCetacea;0;0.0;0.0;0.0;['teach', 'child', 'treat', 'animal', 'teach', 'captivity', 'join', 'url', 'HASHTAG', 'USER']
1201.0;1303458590255017984;#USDCAD 8th September 2020 Short Pullback Daily Bearish rejection off support 148 pips 148pips 1:1 1% Trade reversed at start of new week to make higher highs and stop trade 9th September 2020 Not a bad trade, just not a successful one. https://t.co/NBSzkPpypb;0;0.0;0.0;0.0;['HASHTAG', '8th', 'september', 'short', 'pullback', 'daily', 'bearish', 'rejection', 'support', 'pip', '148pips', 'trade', 'reverse', 'start', 'new', 'week', 'high', 'high', 'stop', 'trade', '9th', 'september', 'bad', 'trade', 'successful', 'url']
218.0;540632409981857792;Sonos releases controller update for iOS and Android with multi-account support and more http://t.co/AXUmYevKxv #Music #Sound #PremiumAudio;0;0.0;0.0;0.0;['sonos', 'release', 'controller', 'update', 'android', 'multiaccount', 'support', 'url', 'HASHTAG', 'HASHTAG', 'HASHTAG']
931.0;1099360559365947392;I would have applauded U if U would have gone to #NIT Srinagar where Hindu students from all over d country wr beaten because they unfurled the #Nationalflag. Ur priority was to go to JNU and support those who wanted to break India. @narendramodi doesn’t need your applauds. https://t.co/jcRlnaXzis;0;0.0;0.0;0.0;['applaud', 'HASHTAG', 'srinagar', 'hindu', 'student', 'country', 'beat', 'unfurl', 'HASHTAG', 'priority', 'jnu', 'support', 'want', 'break', 'india', 'USER', 'need', 'applaud', 'url']
457.0;731551352518787073;ANTIQUE ROOSTER TRADE SIGN / DOOR STOP , ORIGINAL PAINT . EMBOSSED WORK https://t.co/PCReNW37dF https://t.co/zGaFTZAz6g;0;0.0;0.0;0.0;['antique', 'rooster', 'trade', 'sign', 'door', 'stop', 'original', 'paint', 'emboss', 'work', 'url', 'url']
856.0;1036034401921105926;@mike_Zollo @Johnpdca To use the death of Sen. John McCain to bash the president is a disgrace. People were there to honor McCain. Seems there is no shame. I could go on but it is pointless. These people are a disgrace and an embarrassment;0;0.0;0.0;0.0;['user', 'USER', 'use', 'death', 'sen', 'john', 'mccain', 'bash', 'president', 'disgrace', 'people', 'honor', 'mccain', 'shame', 'pointless', 'people', 'disgrace', 'embarrassment']
137.0;471667239288991744;Don't miss the June 17 VRUC: #Jazz & #CLM meeting: Delivering Better Requirements via Expert Systems - http://t.co/D7giMPeEYf #RationalUC;0;0.0;0.0;0.0;['miss', 'june', 'vruc', 'HASHTAG', 'HASHTAG', 'meeting', 'deliver', 'well', 'requirement', 'expert', 'system', 'url', 'HASHTAG']
100.0;436645794943225857;"Yep. Eating vegetarian today. Geez. “@nprnews: 'Piglet Smoothie' Fed To Sows To Prevent Disease; Activists Outraged http://t.co/5LifNxWuiR”";0;0.0;0.0;0.0;['eat', 'vegetarian', 'today', 'geez', 'USER', 'piglet', 'smoothie', 'feed', 'sow', 'prevent', 'disease', 'activist', 'outraged', 'url']
631.0;864377347507671041;A good start but more than information is needed to support customers to buy more healthy and less unhealthy food in supermarkets https://t.co/p3K7tlHTT9;0;0.0;0.0;0.0;['good', 'start', 'information', 'need', 'support', 'customer', 'buy', 'healthy', 'unhealthy', 'food', 'supermarket', 'url']
819.0;1007547561568325633;@CBSNews Cohen, the president, and Americans know better not to believe what the press is saying. Fake news with intent to cause havoc.;0;0.0;0.0;0.0;['USER', 'cohen', 'president', 'americans', 'know', 'believe', 'press', 'say', 'fake', 'news', 'intent', 'cause', 'havoc']
55.0;384405549905092608;This little bellend has to stop crying oh my god get a grip;0;0.0;0.0;0.0;['little', 'bellend', 'stop', 'cry', 'god', 'grip']
792.0;982350473238798338;Government should stop subsidising e-sports, it’s not real sport - https://t.co/GcZjIb5ycz;0;0.0;0.0;0.0;['government', 'stop', 'subsidise', 'esport', 'real', 'sport', 'url']
480.0;744204317175996416;✔TWEETSHEET ➡PETITIONS-PART 2 ✔ SUPPORT THE FIGHT AGAINST DOG&CAT SLAUGHTER IN #SouthKorea https://t.co/9P2TGMpdNj https://t.co/z1M34emaHK;0;0.0;0.0;0.0;['petitionspart', 'support', 'fight', 'dogcat', 'slaughter', 'HASHTAG', 'url', 'url']
536.0;787484307275194368;"#Inkigayo starts in about 30 mins! PLEASE play ""THREE WORDS"" M/V to increase counts until last minute! #SECHSKIES https://t.co/HQg3HRTIdD";0;0.0;0.0;0.0;['HASHTAG', 'start', 'min', 'play', 'word', 'increase', 'count', 'minute', 'HASHTAG', 'url']
596.0;837670504236531716;Please give a #FF to @CompleteKidzCiC working with children, young people & families to promote healthy lifestyles https://t.co/clZmxHQwbY;0;0.0;0.0;0.0;['hashtag', 'USER', 'work', 'child', 'young', 'people', 'family', 'promote', 'healthy', 'lifestyle', 'url']
678.0;897389401822638080;Exclusive: Costa made three requests to leave #CFC over the course of last season, reports @MattHughesTimes https://t.co/2PtekGcB8d https://t.co/wWtwBExmGN;0;0.0;0.0;0.0;['exclusive', 'costa', 'request', 'leave', 'HASHTAG', 'course', 'season', 'report', 'USER', 'url', 'url']
287.0;601044828806320128;@and_orca The London Guardians' feature about JAZA which will stop buying dolphins from Taiji: http://t.co/6uhNavwesN #thecove;0;0.0;0.0;0.0;['USER', 'london', 'guardians', 'feature', 'jaza', 'stop', 'buy', 'dolphin', 'taiji', 'url', 'HASHTAG']
945.0;1109164098065965056;How the CAQ anti-hijab bill would affect all Quebecers. My weekend column for @mtlgazette. https://t.co/Oqlkm26Eu6 #qcpoli #polqc #assnat;0;0.0;0.0;0.0;['caq', 'antihijab', 'bill', 'affect', 'quebecer', 'weekend', 'column', 'USER', 'url', 'HASHTAG', 'HASHTAG', 'HASHTAG']
791.0;981517493813510144;Former State Department official @MatthewPHoh has signed the open letter to #ReconnectJulian https://t.co/utqoXZ2hxV Support WikiLeaks here: https://t.co/JWzH6DHTEV;0;0.0;0.0;0.0;['state', 'department', 'official', 'USER', 'sign', 'open', 'letter', 'HASHTAG', 'url', 'support', 'wikileak', 'url']
826.0;1015195983976812549;Holocaust Survivors Organize to Stop Sharia-Supporting Women's March Hero from Giving College Commencement - Tea... https://t.co/pKOO3ki2oT;0;0.0;0.0;0.0;['holocaust', 'survivor', 'organize', 'stop', 'shariasupporte', 'women', 'march', 'hero', 'give', 'college', 'commencement', 'tea', 'url']
351.0;658984052213555200;Support direct community-2-community learning to stop destructive mining projects in Oaxaca! https://t.co/P8uXaSR1R3 https://t.co/4U9PF6RthT;0;0.0;0.0;0.0;['support', 'direct', 'community2community', 'learning', 'stop', 'destructive', 'mining', 'project', 'oaxaca', 'url', 'url']
641.0;872998114449346560;Accidental Drowning Ruled as Cause for Missing Woman's Death https://t.co/UzQoAGFxAE https://t.co/xIk1jSzrPe;0;0.0;0.0;0.0;['accidental', 'drowning', 'rule', 'cause', 'miss', 'womans', 'death', 'url', 'url']
707.0;918080783948140544;#Dundee office support #TheBraeRidingForTheDisabled charity ball, raising thousands. See full film about charity at https://t.co/QuxudLST7i;0;0.0;0.0;0.0;['HASHTAG', 'office', 'support', 'HASHTAG', 'charity', 'ball', 'raise', 'thousand', 'film', 'charity', 'url']
492.0;755106794465361920;https://t.co/F9zm7SleKF Concrete Ark house 'floats' to facilitate natural rainwater runoff #GreenClean;0;0.0;0.0;0.0;['url', 'concrete', 'ark', 'house', 'float', 'facilitate', 'natural', 'rainwater', 'runoff', 'HASHTAG']
892.0;1057366262974562304;TORONTO POLICE CHIEF INVITATIONAL COMMITTEE PRESENTS VICTIM SERVICES TORONTO WITH A DONATION OF $60,000 The Chamber is proud to support @vstoronto through co-organization of the Toronto… https://t.co/NuZJs6ULon;0;0.0;0.0;0.0;['toronto', 'police', 'chief', 'invitational', 'committee', 'present', 'victim', 'services', 'toronto', 'donation', 'chamber', 'proud', 'support', 'USER', 'coorganization', 'toronto', 'url']
991.0;1145304535532883970;Really wish there is a way to stop all these pain.;0;0.0;0.0;0.0;['wish', 'way', 'stop', 'pain']
1028.0;1171510188160864257;Imagine singing a Communist song in the British Parliament. Disgusting. Labour are a vile, nasty party. https://t.co/S6XxvVQ4e0;0;0.0;0.0;0.0;['imagine', 'sing', 'communist', 'song', 'british', 'parliament', 'disgusting', 'labour', 'vile', 'nasty', 'party', 'url']
327.0;630798260672811008;been taking a constant break down for about 3 days now, like can u stop pls;0;0.0;0.0;0.0;['take', 'constant', 'break', 'day', 'stop']
680.0;898900483389009921;@KookahLoves Now days many mature people who treat idol issues as serious as a world war;0;0.0;0.0;0.0;['USER', 'day', 'mature', 'people', 'treat', 'idol', 'issue', 'world', 'war']
750.0;942165802911875072;@nypost The liberty interest of the family encompasses an interest in retaining custody of one’s children and, thus, a state may not interfere with a parent’s custodial rights absent due process protections. Langton v. Maloney, 527 F Supp 538, D.C. Conn. (1981). https://t.co/RLQcYhB0gX https://t.co/TXlY7igBDP;0;0.0;0.0;0.0;['USER', 'liberty', 'interest', 'family', 'encompass', 'interest', 'retain', 'custody', 'one', 'child', 'state', 'interfere', 'parent', 'custodial', 'right', 'absent', 'process', 'protection', 'langton', 'maloney', 'supp', 'conn', 'url', 'url']
276.0;592145135711887361;All approx. 1200 houses have been collapsed in #Barpak #Gorkha, epicenter of #NepalQuake reports state radio reporter from #Gorkha.;0;0.0;0.0;0.0;['approx', 'house', 'collapse', 'HASHTAG', 'HASHTAG', 'epicenter', 'HASHTAG', 'report', 'state', 'radio', 'reporter', 'HASHTAG']
857.0;1036531492527263744;Due to huge amount of interest we have just released more dates for Marvel Avengers S.T.A.T.I.O.N. We are sorry for the website errors whilst this was being added. https://t.co/1y0PdHcrie (Please try the password in upper and lower case);0;0.0;0.0;0.0;['huge', 'interest', 'release', 'date', 'marvel', 'avenger', 'station', 'sorry', 'website', 'error', 'add', 'url', 'try', 'password', 'upper', 'low', 'case']
534.0;786984485212389376;Instead of BLABBERING would Arnab ask Modi to ban imports from China that supports Pak or just be an AntiNational? #WhyTalkToPak;0;0.0;0.0;0.0;['blabbering', 'ask', 'modi', 'ban', 'import', 'china', 'support', 'pak', 'antinational', 'HASHTAG']
250.0;568487751731056640;RT @andrewtlamar: legislation to increase transparency in RFP process was approved by the full GA today. Thanks to @ReevesVA for patroning.;0;0.0;0.0;0.0;['USER', 'legislation', 'increase', 'transparency', 'rfp', 'process', 'approve', 'today', 'thank', 'USER', 'patrone']
400.0;689726180832899073;The Big Finish Podcast - Big Finish Day 8 (Part 1): Nicholas Briggs reports from last weekend's… https://t.co/bwGnXlPEJC #drwho #doctorwho;0;0.0;0.0;0.0;['big', 'finish', 'podcast', 'big', 'finish', 'day', 'nichola', 'briggs', 'report', 'weekend', 'url', 'HASHTAG', 'HASHTAG']
1107.0;1236958500103663616;eg. Maknae to Maknae 😊 Hyung to Maknae ☹️ Hyung line has a lower value compared to the Maknae line. So if you have the hyung line, much better to sell. Successful trading is less the 50%;0;0.0;0.0;0.0;['maknae', 'maknae', 'hyung', 'maknae', 'hyung', 'line', 'low', 'value', 'compare', 'maknae', 'line', 'hyung', 'line', 'well', 'sell', 'successful', 'trading']
125.0;464203433394716672;Job : Durham NC - Sr. Network Security Engineer - support Network Based Security infrastructure to provide sec... http://t.co/zVltTs0ogH;0;0.0;0.0;0.0;['job', 'durham', 'network', 'security', 'engineer', 'support', 'network', 'base', 'security', 'infrastructure', 'provide', 'sec', 'url']
711.0;919682487667785728;Breaking: @Rudawkurdish reports Iraqi govt forces and Shia millitias are moving toward #Kirkuk.;0;0.0;0.0;0.0;['break', 'USER', 'report', 'iraqi', 'govt', 'force', 'shia', 'millitia', 'move', 'HASHTAG']
607.0;844594656872714245;Did you know we offer a residentially based Masters program? You can learn more about it here! https://t.co/yZZpLl9s2G https://t.co/BL15Jvhqs8;0;0.0;0.0;0.0;['know', 'offer', 'base', 'master', 'program', 'learn', 'url', 'url']
163.0;493202938840367105;BY THIS MAGIC LITTLE WHO GRANT EVERY WISH CAUSE IN REALITY;0;0.0;0.0;0.0;['magic', 'little', 'grant', 'wish', 'cause', 'reality']
180.0;506084376719798272;Tune into Dawn News to hear some great expert analysis by Zafar Hilali;0;0.0;0.0;0.0;['tune', 'dawn', 'news', 'hear', 'great', 'expert', 'analysis', 'zafar', 'hilali']
699.0;912801505777995780;@michaelkruse @maggieNYT @karaswisher Haberman enables trump in her tweets and her writings. Fahrenthold reports with accuracy and facts.;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'haberman', 'enable', 'trump', 'tweet', 'writing', 'fahrenthold', 'report', 'accuracy', 'fact']
148.0;484910242463891457;Came to a bus stop to watch the fireworks 😂;0;0.0;0.0;0.0;['come', 'bus', 'stop', 'watch', 'firework']
621.0;859309059609997312;im gonna be an economist;0;0.0;0.0;0.0;['economist']
144.0;482893912239898624;people who are jealous automatically call whoever Justin's associated with a hoe or a thot like stop.;0;0.0;0.0;0.0;['people', 'jealous', 'justin', 'associate', 'hoe', 'thot', 'stop']
650.0;879439969785348096;"@nabsta192 @KTHopkins @GeoffArsenal Nabil these sickos full stop preying on ""white"" girls. I've never heard of a Christian grooming gang preying on Muslim girls in #uk come on!";0;0.0;0.0;0.0;['user', 'USER', 'USER', 'nabil', 'sickos', 'stop', 'prey', 'white', 'girl', 'hear', 'christian', 'groom', 'gang', 'preying', 'muslim', 'girl', 'HASHTAG', 'come']
853.0;1033282481322172416;@sricketts1 @AndrewLainton Important story about CAMKCOX shambles [tho' Andrew must fix the typos]. Reminds him of ThamesGateway precursor from which nothing learned. My 2008: https://t.co/3DGlrZsamj;0;0.0;0.0;0.0;['USER', 'USER', 'important', 'story', 'camkcox', 'shambles', 'tho', 'andrew', 'fix', 'typo', 'remind', 'thamesgateway', 'precursor', 'learn', 'url']
1155.0;1271730278533402625;"FULL PORNO WITH KIM KARDASHIAN---------------->>>>>>>https://t.co/19UdWuV6Ij ""I LOVE YOU MORE THAN LOVE"" #逃げ恥 Megan's big butt arab hot muslim woman fucked masturbation porn usa";0;0.0;0.0;0.0;['porno', 'kim', 'kardashianurl', 'love', 'love', 'megans', 'big', 'butt', 'arab', 'hot', 'muslim', 'woman', 'fuck', 'masturbation', 'porn', 'usa']
