tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;text_clean
718177685701332992;Did someone ask for a giant, bone-crushing weasel relative? (extinct, thankfully!) https://t.co/bTEMhBJVfd @PLOSONE https://t.co/gMq7iz9tgZ;1;0.0;1.0;1.0;['ask', 'giant', 'bonecrushe', 'weasel', 'relative', 'extinct', 'url', 'USER', 'url']
718529188525961216;How Employment Can Change the Life of Someone with a Disability https://t.co/VxAtaX7qi5;1;1.0;0.0;0.0;['employment', 'change', 'life', 'disability', 'url']
724305652646961152;Benefits of music: - Stress relief - Boost immunity - Reduce heart disease - Enhances emotional strength - Boost self esteem;1;1.0;0.0;0.0;['benefit', 'music', 'stress', 'relief', 'boost', 'immunity', 'reduce', 'heart', 'disease', 'enhance', 'emotional', 'strength', 'boost', 'self', 'esteem']
724427935734603777;Tired of US politics? Us too! Support a true monster. 6 days to reach our stretch goal! https://t.co/YYN2F3O0F3 https://t.co/q9JCDLJvEh;0;0.0;0.0;0.0;['tired', 'politic', 'support', 'true', 'monster', 'day', 'reach', 'stretch', 'goal', 'url', 'url']
724644747306897409;#DevOps Engineer #InformationTechnology - #McLean #RNJobs #TXJobs #hiring #JobOpening #rtjobs Apply: https://t.co/EFvCFDO4lP;0;0.0;0.0;0.0;['HASHTAG', 'engineer', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'apply', 'url']
724947320211648512;Volume Caps Pills Male Sex Enhancement Increase Semen Massive Load More Libido - Bid Now! … https://t.co/hV5lrIMrSc https://t.co/bUwQvoOKV4;1;1.0;0.0;0.0;['volume', 'cap', 'pill', 'male', 'sex', 'enhancement', 'increase', 'semen', 'massive', 'load', 'bid', 'url', 'url']
724974398617214976;Despite their small brains ravens and crows are just as clever as chimps https://t.co/yr8EVMRaLE;1;1.0;1.0;1.0;['small', 'brain', 'raven', 'crow', 'clever', 'chimp', 'url']
727416775382458368;Indian Premier League 9: Beleaguered R Ashwin finds support in spin legend Muttiah Muralitharan during tough ... https://t.co/k9tWFBP87v;0;0.0;0.0;0.0;['indian', 'premier', 'league', 'beleaguered', 'ashwin', 'find', 'support', 'spin', 'legend', 'muttiah', 'muralitharan', 'tough', 'url']
728170139519205376;PLS RT support #justice4cephus grandson of a vet! Friends certainly did support this #specialneeds child https://t.co/Tq5TxLqTcl;0;0.0;0.0;0.0;['support', 'HASHTAG', 'grandson', 'vet', 'friend', 'support', 'HASHTAG', 'child', 'url']
728178838484725760;Bangladesh government enables extremism | The Kingston Whig-Standard https://t.co/valVVGI1Od;0;0.0;0.0;0.0;['bangladesh', 'government', 'enable', 'kingston', 'whigstandard', 'url']
730144810548367362;Wardrobe Malfunction Leads To Embarrassing “Bare All ” Incident In Weekend UFC Action. https://t.co/aBnUqaUWbq..;0;0.0;0.0;0.0;['wardrobe', 'malfunction', 'lead', 'embarrass', 'bare', 'incident', 'weekend', 'ufc', 'action', 'url']
730220333148540928;LosAngeles Steps Up 2 #Adopt A Cause Homeless Shelter #Pets Visit An LA County Animal Care Center #Dogs #Cats https://t.co/KDWaslmnLx;0;0.0;0.0;0.0;['losangele', 'step', 'HASHTAG', 'cause', 'homeless', 'shelter', 'HASHTAG', 'visit', 'county', 'animal', 'care', 'center', 'HASHTAG', 'HASHTAG', 'url']
730415702281170944;Highway noise deters communication between birds https://t.co/dB9He0XZhk;1;1.0;1.0;1.0;['highway', 'noise', 'deter', 'communication', 'bird', 'url']
730683743388766208;Women should not be worried men doing the same job are higher paid, according to this report | via @telegraphnews https://t.co/wEal6Ptv7O;1;1.0;1.0;1.0;['woman', 'worried', 'man', 'job', 'high', 'pay', 'accord', 'report', 'USER', 'url']
731551352518787073;ANTIQUE ROOSTER TRADE SIGN / DOOR STOP , ORIGINAL PAINT . EMBOSSED WORK https://t.co/PCReNW37dF https://t.co/zGaFTZAz6g;0;0.0;0.0;0.0;['antique', 'rooster', 'trade', 'sign', 'door', 'stop', 'original', 'paint', 'emboss', 'work', 'url', 'url']
731958405498347520;@Himynameiskiff yeah it's awesome. No guaranteed wins. One player plays bad can affect the rest;0;0.0;0.0;0.0;['USER', 'awesome', 'guarantee', 'win', 'player', 'play', 'bad', 'affect', 'rest']
732559294089072641;The only true love at the first sight is the love of Deen,love for the cause of Allah (God).;0;0.0;0.0;0.0;['true', 'love', 'sight', 'love', 'deenlove', 'cause', 'allah', 'god']
732630765050204160;According to one study, men feel a decrease in sexual attraction from the scent of tears.;1;1.0;0.0;1.0;['accord', 'study', 'man', 'feel', 'decrease', 'sexual', 'attraction', 'scent', 'tear']
732744560707657729;lemme stop texting ppl back😭😭;0;0.0;0.0;0.0;['lemme', 'stop', 'texte', 'ppl']
733637234432188416;@soldier_777 : Dove: Stop torturing animals! Plz sign: https://t.co/mIHQ59HLjm;0;0.0;0.0;0.0;['USER', 'dove', 'stop', 'torture', 'animal', 'sign', 'url']
734981475293134848;@filmyjoyo my.pt we will target what the end product not the root cause they'll penalise some rest will continue;0;0.0;0.0;0.0;['USER', 'mypt', 'target', 'end', 'product', 'root', 'cause', 'penalise', 'rest', 'continue']
736750226510389248;The Strange, Familiar, and Forgotten — fascinating read on consciousness, memory, and how our sense of self arises https://t.co/McMTtLOe6m;1;0.0;1.0;1.0;['strange', 'familiar', 'forget', 'fascinating', 'read', 'consciousness', 'memory', 'sense', 'self', 'arise', 'url']
736897915700936704;Buhari One Year: APC Legal Adviser Says Party Must Stop 'Undemocratic Practices'… https://t.co/OuxzRJnD4q https://t.co/DaeRXNOcs2;0;0.0;0.0;0.0;['year', 'apc', 'legal', 'adviser', 'say', 'party', 'stop', 'undemocratic', 'practice', 'url', 'url']
737669495406231552;Ponies choking, frothing, beaten, overworked, overloaded. Awareness needs to be raised and stop the suffering. https://t.co/YEgV3vuPus;0;0.0;0.0;0.0;['pony', 'choke', 'froth', 'beat', 'overwork', 'overload', 'awareness', 'need', 'raise', 'stop', 'suffering', 'url']
738494964062146560;Might want to reevaluate that expensive private school education too. Apparently a bit light on English and research https://t.co/FZhahFy0nk;0;0.0;0.0;0.0;['want', 'reevaluate', 'expensive', 'private', 'school', 'education', 'bit', 'light', 'english', 'research', 'url']
738588968401305600;"""My husband will die soon. Caring for him has left me a wreck."" https://t.co/dfwe79Dafn";0;0.0;0.0;0.0;['husband', 'die', 'care', 'leave', 'wreck', 'url']
738831703758753792;@GloTIMETV_ #competition this would be such a treat 💃🏻;0;0.0;0.0;0.0;['user', 'HASHTAG', 'treat']
739700826453741568;#Renewableenergy surges to record levels around the world https://t.co/3Rc7DEHFFt https://t.co/LulCqDi8DS;1;1.0;1.0;1.0;['HASHTAG', 'surge', 'record', 'level', 'world', 'url', 'url']
741038054446600192;"“At a point now where I understand plant temperaments — how vulnerable they are, but also how strong they can become"" #Precision #AgTech";0;0.0;0.0;0.0;['point', 'understand', 'plant', 'temperament', 'vulnerable', 'strong', 'HASHTAG', 'HASHTAG']
741149681686880256;Rotiboy Bakeryshop @One_Belpark, lower ground #rotiboy #bakery #bakeshop #promo #onebelpark @… https://t.co/rmJN2PWE2P;0;0.0;0.0;0.0;['rotiboy', 'bakeryshop', 'USER', 'low', 'ground', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'url']
742004388256976898;Use code NOGUNS at https://t.co/Ll52kqGsFX & 15% of #tea sale goes to prevent gun violence & promote #guncontrolnow! https://t.co/1hv0u0HRm0;0;0.0;0.0;0.0;['use', 'code', 'nogun', 'url', 'HASHTAG', 'sale', 'prevent', 'gun', 'violence', 'promote', 'HASHTAG', 'url']
742368248600002560;The War On Science: What It Is And How To Win It [Greg Laden's Blog]: Thinker, writer, and ind... https://t.co/n0R0dmssXQ #Science #nTLD;1;0.0;0.0;1.0;['war', 'science', 'win', 'greg', 'laden', 'blog', 'thinker', 'writer', 'ind', 'url', 'HASHTAG', 'HASHTAG']
742740803462660096;#Junior DevOps Engineer #jobs #jobsearch #New York: #NY-New York, If you are interested in joining a late sta... https://t.co/hg1geRvkxM;0;0.0;0.0;0.0;['HASHTAG', 'engineer', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'york', 'HASHTAGnew', 'york', 'interested', 'join', 'late', 'sta', 'url']
742969669309595648;Halo wars 2 will have mouse support for Xbox one s https://t.co/xxzYocvg5k;0;0.0;0.0;0.0;['halo', 'war', 'mouse', 'support', 'xbox', 'url']
742975214720552961;Topical application of antiretroviral drug combination prevents transmission of (S)HIV https://t.co/n5ii2xLwTB https://t.co/CBGbo4RyvV;1;1.0;1.0;1.0;['topical', 'application', 'antiretroviral', 'drug', 'combination', 'prevent', 'transmission', 'shiv', 'url', 'url']
744204317175996416;✔TWEETSHEET ➡PETITIONS-PART 2 ✔ SUPPORT THE FIGHT AGAINST DOG&CAT SLAUGHTER IN #SouthKorea https://t.co/9P2TGMpdNj https://t.co/z1M34emaHK;0;0.0;0.0;0.0;['petitionspart', 'support', 'fight', 'dogcat', 'slaughter', 'HASHTAG', 'url', 'url']
745593603934785536;Every sale supports artists - PLEASE read why 'JUST A CARD' campaign matters so much to everyone - @craftyfoxmarket https://t.co/LPE5akB31i;0;0.0;0.0;0.0;['sale', 'support', 'artist', 'read', 'card', 'campaign', 'matter', 'USER', 'url']
745717782042443776;Somalia Army Reports Killing 8 Al-Shabab Militants https://t.co/KYnmpL5SHL;0;0.0;0.0;0.0;['somalia', 'army', 'report', 'kill', 'alshabab', 'militant', 'url']
746095998754136064;How one state is becoming a leader in managing revenue volatility: https://t.co/rJ9qbNo6HB https://t.co/hgbaqkMQOO;1;0.0;1.0;1.0;['state', 'leader', 'manage', 'revenue', 'volatility', 'url', 'url']
747220048134053888;ROUGE THE BAT •THE SECOND REASON FURRIES ARE A THING NEXT TO LOLA BUNNY •THE ANIMAL VERSION OF MORRIGAN AENSLAND https://t.co/FiB98MBg7B;0;0.0;0.0;0.0;['rouge', 'bat', 'second', 'reason', 'furrie', 'thing', 'lola', 'bunny', 'animal', 'version', 'morrigan', 'aensland', 'url']
747277094246195201;#Mets are unlikely to trade shortstop prospect Amed Rosario at this year’s deadline, reports Marc Carig of Newsday;0;0.0;0.0;0.0;['HASHTAG', 'unlikely', 'trade', 'shortstop', 'prospect', 'ame', 'rosario', 'year', 'deadline', 'report', 'carig', 'newsday']
747635543656259585;Edmonton city councillors support basement suites for duplex infill homes https://t.co/j1im1CZ7N3;0;0.0;0.0;0.0;['edmonton', 'city', 'councillor', 'support', 'basement', 'suite', 'duplex', 'infill', 'home', 'url']
749586697478819840;This is how Islam (ISIS, Muslim, Obamas Brotherhood) treat woman. @HillaryClinton took $$$ from these countries. https://t.co/rgmwEn9LKJ;0;0.0;0.0;0.0;['islam', 'isis', 'muslim', 'obamas', 'brotherhood', 'treat', 'woman', 'USER', 'take', 'country', 'url']
750166814521323520;@russbengtson We need an oral history on how the Lakers let him get away.;0;0.0;0.0;0.0;['USER', 'need', 'oral', 'history', 'laker', 'let']
752561148617162752;Asymmetrical matter https://t.co/d60QDEph8k #science https://t.co/Kerl7vCj1j;0;0.0;0.0;0.0;['asymmetrical', 'matter', 'url', 'HASHTAG', 'url']
752633397554581504;Bizarre #May becomes PM on the say of #Tory MPs but not members #Corbyn 'un-electable' as PM despite widespread support of members;0;0.0;0.0;0.0;['bizarre', 'HASHTAG', 'HASHTAG', 'member', 'HASHTAG', 'unelectable', 'widespread', 'support', 'member']
754105913858985984;Ran out of Propane Halfway Through Grilling: A Horror Story;0;0.0;0.0;0.0;['run', 'propane', 'grill', 'horror', 'story']
755106794465361920;https://t.co/F9zm7SleKF Concrete Ark house 'floats' to facilitate natural rainwater runoff #GreenClean;0;0.0;0.0;0.0;['url', 'concrete', 'ark', 'house', 'float', 'facilitate', 'natural', 'rainwater', 'runoff', 'HASHTAG']
755347804311072768;Q: Is there a connection between shellfish allergies and iodine? - Wilderness Medical Associates International https://t.co/4TM0FP7GQb;1;1.0;0.0;0.0;['connection', 'shellfish', 'allergy', 'iodine', 'wilderness', 'medical', 'associates', 'international', 'url']
755407398551097345;Montgomery, commander of allied ground forces on D Day,would probably like to know why NATO supports Ukraine's Nazis https://t.co/mNuiiurMIw;0;0.0;0.0;0.0;['montgomery', 'commander', 'allied', 'ground', 'force', 'like', 'know', 'nato', 'support', 'ukraine', 'nazi', 'url']
755462710511435778;"""In art the hand can never execute anything higher than the heart can inspire."" ~Ralph Waldo Emerson";0;0.0;0.0;0.0;['art', 'hand', 'execute', 'high', 'heart', 'inspire', 'ralph', 'waldo', 'emerson']
755910384423436289;#promocave Book News Update: Amy Schumer will stop in Naperville on book tour https://t.co/Y7X6Fn5B8G #books;0;0.0;0.0;0.0;['HASHTAG', 'book', 'news', 'update', 'schumer', 'stop', 'naperville', 'book', 'tour', 'url', 'HASHTAG']
757492444846026753;Chaotic tour ends in cancellation to cap nightmare tour for United. @MarkOgden_ reports https://t.co/Cp4vwQZFtW https://t.co/lnQBtRbDEE;0;0.0;0.0;0.0;['chaotic', 'tour', 'end', 'cancellation', 'cap', 'nightmare', 'tour', 'united', 'USER', 'report', 'url', 'url']
759596994008641536;Adverse #Effects #Of #Marijuana #Cannabis #Seeds #Sale #How #To #Grow #Cannabis #Indoors https://t.co/F2rvT9UTS0;1;1.0;0.0;0.0;['adverse', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'url']
763136159472087040;The Incredible Brain Of Simone Biles https://t.co/wfjMKUB7pE https://t.co/H2Z4YEPmEL https://t.co/cFzPASgtDU;1;0.0;1.0;1.0;['incredible', 'brain', 'simone', 'bile', 'url', 'url', 'url']
764815992199475200;How SARS in China helped ramp up the US medical intelligence program https://t.co/Oc5dst8xYq;1;1.0;0.0;1.0;['sar', 'china', 'help', 'ramp', 'medical', 'intelligence', 'program', 'url']
764934703048691712;Tennis wouldn't support that theory though. Murray carries the nation here! https://t.co/ljUMtlWo0R;0;0.0;0.0;0.0;['tennis', 'support', 'theory', 'murray', 'carry', 'nation', 'url']
764986742118113281;Reading facebook comments for 20 minutes is scientifically proven to drop your IQ by more than 52%.;1;1.0;0.0;0.0;['read', 'facebook', 'comment', 'minute', 'prove', 'drop']
769465842278866944;Change is essential for growth, but if we’re not under leadership of Holy Spirit, what will we become? https://t.co/9YvxyLUKXV;1;1.0;0.0;0.0;['change', 'essential', 'growth', 'leadership', 'holy', 'spirit', 'url']
769950776055717889;Arianne Phosphate reports corporate and financial results for second quarter 2016 - https://t.co/yxoaaeEAsq #InvestorsBuz RT;0;0.0;0.0;0.0;['arianne', 'phosphate', 'report', 'corporate', 'financial', 'result', 'second', 'quarter', 'url', 'HASHTAG']
770908918667157504;this is hilarious except the article it's based on is scary https://t.co/U0KkQcrMTy;0;0.0;0.0;0.0;['hilarious', 'article', 'base', 'scary', 'url']
771040787572387841;This technology will stop snoring forever! https://t.co/5UMpF8n4bH;1;1.0;0.0;0.0;['technology', 'stop', 'snore', 'url']
771078414702895108;If only people would stop interfering in other people's business 😜😜😜😜😜😜😜😜;0;0.0;0.0;0.0;['people', 'stop', 'interfere', 'people', 'business']
771516752169619456;"""Submit to google classroom"" ""Save in drive"" ""The hw is on edmodo"" ""Notes on google classroom"" ""Go to google docs"" https://t.co/79lb5L0XEs";0;0.0;0.0;0.0;['submit', 'google', 'classroom', 'save', 'drive', 'edmodo', 'note', 'google', 'classroom', 'google', 'docs', 'url']
773715010128257024;Suggestion: nobody order a cake from anyone for any reason for the next 5 years or so. Learn to celebrate with pie. https://t.co/1EhYayNezI;0;0.0;0.0;0.0;['suggestion', 'order', 'cake', 'reason', 'year', 'learn', 'celebrate', 'pie', 'url']
773851222902206465;Danish data and fantastic Australian collaborators to look at traumatic versus non-traumatic neck pain https://t.co/fwPcSyUdPC;1;0.0;1.0;1.0;['danish', 'datum', 'fantastic', 'australian', 'collaborator', 'look', 'traumatic', 'nontraumatic', 'neck', 'pain', 'url']
774892588214083584;When the ROLLER COASTER Stops ~ Bethany's cancer journey #Relationships https://t.co/gkg2Dm8EVt #eNovAaw #kindleUnl https://t.co/ujc06CosU8;0;0.0;0.0;0.0;['roller', 'coaster', 'stop', 'bethany', 'cancer', 'journey', 'HASHTAG', 'url', 'HASHTAG', 'HASHTAG', 'url']
774940559324700672;PS4 firmware update will bring HDR support to all PS4s. https://t.co/56mgoQ2Wee https://t.co/DxqOLSkd96;0;0.0;0.0;0.0;['ps4', 'firmware', 'update', 'bring', 'support', 'ps4s', 'url', 'url']
776169926461710336;@07904567432a @ClarkeMicah @PeterboroughJoe smoking from adolescence, or for multiple decades, seems to be the problem.;0;0.0;0.0;0.0;['user', 'USER', 'USER', 'smoke', 'adolescence', 'multiple', 'decade', 'problem']
777363682497966080;so Hence proved that reviews can't stop a good movie #IruMugan #Inkokkadu #Chiyaan;0;0.0;0.0;0.0;['prove', 'review', 'stop', 'good', 'movie', 'HASHTAG', 'HASHTAG', 'HASHTAG']
777950279291506688;@lncestPrincess @lilsummer14 your denial is higher than your blood sugar, please jan get help;0;0.0;0.0;0.0;['user', 'USER', 'denial', 'high', 'blood', 'sugar', 'jan', 'help']
780128007243431936;@SDO4540 D has to get a score or TO after a stop or two;0;0.0;0.0;0.0;['USER', 'score', 'stop']
780579563315224576;NBC, what's the matter with your people? Like damn already Lester needs to get up in this Debate and stop being a wallflower.;0;0.0;0.0;0.0;['nbc', 'matter', 'people', 'lester', 'need', 'debate', 'stop', 'wallflower']
780736441378828288;Breaking news: Snake stops a bullet train https://t.co/Mxeznj2KAE;0;0.0;0.0;0.0;['break', 'news', 'snake', 'stop', 'bullet', 'train', 'url']
781240324068823041;#UmpquaCares campaign promotes acts of kindness a year after shooting - KATU https://t.co/2RcFmF2bBQ #Kindness;0;0.0;0.0;0.0;['HASHTAG', 'campaign', 'promote', 'act', 'kindness', 'year', 'shoot', 'katu', 'url', 'HASHTAG']
783019110418481152;"Today in ""are women spending enough time and money fretting pointlessly over random body parts?"": brow health https://t.co/LKZhWFjkDx";0;0.0;0.0;0.0;['today', 'woman', 'spend', 'time', 'money', 'fret', 'random', 'body', 'part', 'brow', 'health', 'url']
783315619806576640;#BREAKING: Gas leak leads to explosion in northern New Jersey https://t.co/rHoe12K0iz https://t.co/iBIfZN7GdV;0;0.0;0.0;0.0;['HASHTAG', 'gas', 'leak', 'lead', 'explosion', 'northern', 'new', 'jersey', 'url', 'url']
783365191459147776;Amazon ECS now supports automated task & image cleanup! https://t.co/STzDhSEyNa https://t.co/4eKIWswyzF;0;0.0;0.0;0.0;['amazon', 'ecs', 'support', 'automate', 'task', 'image', 'cleanup', 'url', 'url']
783684869314400256;Cooling Therapy Might Not Help All Cardiac Arrest Patients https://t.co/4oNE2klZne;1;1.0;0.0;0.0;['cool', 'therapy', 'help', 'cardiac', 'arrest', 'patient', 'url']
783825596581228544;Company's move from Scottsdale will affect 375 employees https://t.co/w4d1anYTZp https://t.co/83Oq2wsUKx;0;0.0;0.0;0.0;['company', 'scottsdale', 'affect', 'employee', 'url', 'url']
784080325077073920;@Subroto90024726 Trading for beginners with expert support by the LINK! @verunyaaspidov4;0;0.0;0.0;0.0;['USER', 'trading', 'beginner', 'expert', 'support', 'link', 'USER']
785285499598544896;Empowering peace: service provision and state legitimacy in #Nepal’s peace-building process https://t.co/V9D27wEMTD https://t.co/N1M2WNSIhh;1;0.0;1.0;1.0;['empower', 'peace', 'service', 'provision', 'state', 'legitimacy', 'HASHTAG', 'peacebuilding', 'process', 'url', 'url']
786587956828073984;Lead Ios Engineer Jobs in Santa Monica, CA #SantaMonica #CA #jobs #jobsearch https://t.co/rzR7V54cp7;0;0.0;0.0;0.0;['lead', 'ios', 'engineer', 'job', 'santa', 'monica', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'HASHTAG', 'url']
786661009012424705;@miraclejeansday is October 19, 2016! Wear jeans and support the pediatric patients @umchealthsystem! If interested, call 806-775-8250 https://t.co/jT25wtCzuI;0;0.0;0.0;0.0;['USER', 'october', 'wear', 'jean', 'support', 'pediatric', 'patient', 'USER', 'interested', 'url']
786984485212389376;Instead of BLABBERING would Arnab ask Modi to ban imports from China that supports Pak or just be an AntiNational? #WhyTalkToPak;0;0.0;0.0;0.0;['blabbering', 'ask', 'modi', 'ban', 'import', 'china', 'support', 'pak', 'antinational', 'HASHTAG']
787339568483803137;#HillaryBecause racist cops shouldn't be using force to stop violent thugs from raping and murdering.;0;0.0;0.0;0.0;['HASHTAG', 'racist', 'cop', 'force', 'stop', 'violent', 'thug', 'rap', 'murder']
787484307275194368;"#Inkigayo starts in about 30 mins! PLEASE play ""THREE WORDS"" M/V to increase counts until last minute! #SECHSKIES https://t.co/HQg3HRTIdD";0;0.0;0.0;0.0;['HASHTAG', 'start', 'min', 'play', 'word', 'increase', 'count', 'minute', 'HASHTAG', 'url']
788425946995064832;Can't find a sunscreen strong enough to prevent busting into flames when outside. #EverydayVampireProblems;0;0.0;0.0;0.0;['find', 'sunscreen', 'strong', 'prevent', 'bust', 'flame', 'HASHTAG']
788745486517829632;.@IABTechLab releases Dynamic Content Ad Standard aimed to increase the relevancy of ads delivered to consumers https://t.co/RZBOeuDNVT;0;0.0;0.0;0.0;['USER', 'release', 'dynamic', 'content', 'standard', 'aim', 'increase', 'relevancy', 'deliver', 'consumer', 'url']
788762451789680641;A Creative Way to Increase the Success Rate of Cold Calling. yoram https://t.co/76dUjlx1eo;0;0.0;0.0;0.0;['creative', 'way', 'increase', 'success', 'rate', 'cold', 'call', 'yoram', 'url']
789032439154937856;ProLabs are recruiting for optical networking roles in the UK https://t.co/CsyF8OY5NI and the US https://t.co/dTNBKIPIpu #optical careers https://t.co/KeOqwyrtYO;0;0.0;0.0;0.0;['prolab', 'recruit', 'optical', 'networking', 'role', 'url', 'url', 'HASHTAG', 'career', 'url']
789744902741561345;Matt Ridley: Climate policy is doing more harm than good https://t.co/L1MNlzi56d;1;1.0;0.0;0.0;['matt', 'ridley', 'climate', 'policy', 'harm', 'good', 'url']
789823044453740544;T2 sometimes praying for the patient goes a long way. Adds feeling of support #healthxph https://t.co/ZUum6yROuL;0;0.0;0.0;0.0;['pray', 'patient', 'long', 'way', 'add', 'feeling', 'support', 'HASHTAG', 'url']
791001750153093120;"Muslims insulted by being called ""ignorant"" of the pain they inflict. https://t.co/nVveHJhC3r If not ignorant, they do it knowingly?";0;0.0;0.0;0.0;['muslims', 'insult', 'call', 'ignorant', 'pain', 'inflict', 'url', 'ignorant']
792539909097598980;#Devils Tweets: Cory makes a huge stop with 3:11 remaining in regulation! #TBLvsNJD https://t.co/mdM6oUJJi9 #NHL https://t.co/nRoHRj5d9j;0;0.0;0.0;0.0;['HASHTAG', 'tweets', 'cory', 'make', 'huge', 'stop', 'remain', 'regulation', 'HASHTAG', 'url', 'HASHTAG', 'url']
795078113868783616;The number of lies told by men would decrease significantly if women stopped asking questions;1;1.0;0.0;0.0;['number', 'lie', 'tell', 'man', 'decrease', 'woman', 'stop', 'ask', 'question']
795710160933126144;#Sepsis is a complication of infection that can be deadly. @ElanaGlow reports more here: https://t.co/f7NQDpBd0S via @medicaldaily;1;1.0;1.0;1.0;['HASHTAG', 'complication', 'infection', 'deadly', 'USER', 'report', 'url', 'USER']
795711462819983360;Collaborative Care & Support Planning a key approach to respond to people with multimorbidity @rcgp https://t.co/taHBZZVYcl;1;1.0;1.0;1.0;['collaborative', 'care', 'support', 'plan', 'key', 'approach', 'respond', 'people', 'multimorbidity', 'USER', 'url']
798547230353489920;RT BBCScienceNews: Database helps plant 'right tree for the right place' https://t.co/NTNueGclGg;1;1.0;1.0;1.0;['bbcsciencenews', 'database', 'help', 'plant', 'right', 'tree', 'right', 'place', 'url']
798897332288913410;"#Canada ""deeply saddened"" by steps taken to withdraw from the Court. Encouraged by African voices speaking out in support of #ICC. #ASP15";0;0.0;0.0;0.0;['HASHTAG', 'sadden', 'step', 'take', 'withdraw', 'court', 'encourage', 'african', 'voice', 'speak', 'support', 'HASHTAG', 'HASHTAG']
799009849254121472;So @Another_Europe launches a stinging attack on John McDonnell for saying Labour must accept Brexit. Why do trade unions support this crew?;0;0.0;0.0;0.0;['USER', 'launch', 'stinging', 'attack', 'john', 'mcdonnell', 'say', 'labour', 'accept', 'brexit', 'trade', 'union', 'support', 'crew']
799300082747129856;Opened Graffiti request via iphone at Intersection of Franklin St & Market St https://t.co/f3HdRlzMwR. https://t.co/y1T2POjthe;0;0.0;0.0;0.0;['open', 'graffiti', 'request', 'iphone', 'intersection', 'franklin', 'market', 'url', 'url']
801944872450146304;Dude, defense running prevent again. Play the sideline, keep em from getting outta bounds and stopping the clock;0;0.0;0.0;0.0;['dude', 'defense', 'running', 'prevent', 'play', 'sideline', 'get', 'outta', 'bound', 'stop', 'clock']
802111021410320384;24.12.16 - my only day off during the week, and I wasn't braving the cold. Stayed in all day and relaxed, had some ice cream for a treat :3;0;0.0;0.0;0.0;['day', 'week', 'brave', 'cold', 'stay', 'day', 'relaxed', 'ice', 'cream', 'treat']
803346646570594304;5 techniques every agent should be using to get real estate leads https://t.co/R6piXeRemj Total luxury dream homes are a reality via #didi…;0;0.0;0.0;0.0;['technique', 'agent', 'real', 'estate', 'lead', 'url', 'total', 'luxury', 'dream', 'home', 'reality', 'HASHTAG']
804233493811261440;Lets's join minds and stop the spread of HIV around the world. #WorldAIDSDay2016 #WorldAIDS #Tikambe;0;0.0;0.0;0.0;['letss', 'join', 'mind', 'stop', 'spread', 'hiv', 'world', 'HASHTAG', 'HASHTAG', 'HASHTAG']
804268948875345920;Indian real estate to see an increase of 4.2 mn units across 8 cities in the next 5 years » https://t.co/wFX4fWcUyk;1;1.0;0.0;0.0;['indian', 'real', 'estate', 'increase', 'unit', 'city', 'year', 'url']
804695983544221696;Five ways subscription box services can increase customer retention https://t.co/dkcJywo5yL;1;1.0;0.0;0.0;['way', 'subscription', 'box', 'service', 'increase', 'customer', 'retention', 'url']
805588979416371200;So what was Israels reason for attacks, murder and destruction of the Palestinian people before 1982? SIMPLY HATE AND ETHNIC CLEANSING https://t.co/hLlBuxWvcU;1;1.0;0.0;0.0;['israel', 'reason', 'attack', 'murder', 'destruction', 'palestinian', 'people', 'hate', 'ethnic', 'cleansing', 'url']
806585328740036609;Up and https://t.co/N2QjTJQ8tU;1;0.0;1.0;1.0;['url']
808672080690483200;What satellites can tell us about how animals will fare in a changing climate - @NASA https://t.co/HJdka2hiSu #ClimateChange #biodiversity https://t.co/obxUKQ3U91;1;0.0;1.0;1.0;['satellite', 'tell', 'animal', 'fare', 'change', 'climate', 'USER', 'url', 'HASHTAG', 'HASHTAG', 'url']
808784310056714242;U.S. Department of Transportation Proposes Mandatory 'Talking Car' Technology to Prevent C... https://t.co/VgKaUDcZ8F https://t.co/7Bck9E1sfA;0;0.0;0.0;0.0;['department', 'transportation', 'propose', 'mandatory', 'talk', 'car', 'technology', 'prevent', 'url', 'url']
809402458514419713;#ThursdayThoughts-Liberals need to stop being cry babies and spoiled brats! This is comedy ! Grow up ! https://t.co/5nGLrGQU6r;0;0.0;0.0;0.0;['hashtagliberal', 'need', 'stop', 'cry', 'baby', 'spoiled', 'brat', 'comedy', 'grow', 'url']
811684851619241984;Engineering rice to waste less fertilizer https://t.co/DfON6CoJ2e https://t.co/2wljBDXpFH;1;0.0;1.0;1.0;['engineering', 'rice', 'waste', 'fertilizer', 'url', 'url']
